Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,195822,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.21335702832164,195822.0,0.0,195822.0,195822.0,195822.0,195822.0,0.0,195822.0,195822.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,10.21335702832164,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,524,0,0,20,0.0,0.0,0.0,0.0,1556541819251107.0,0.0,1556541819251107.0,1556541819251107.0,0
6,3204,4,4,954.0,2370.0,733.0,0.0,238.5,345.7364121215274,1460.0,0.0,592.5,720.0636545935829,1037453.1835205993,2496.8789013732835,457.71428571428567,573.2686148411623,1593.0,14.0,1487.0,495.66666666666674,573.4495037344902,1130.0,14.0,2896.0,965.3333333333333,837.7829870159296,1593.0,14.0,0,0,0,0,92,92,1248.4394506866415,1248.4394506866415,0.0,1460.0,369.33333333333326,538.3035853493826,289770.75,1,2,0,3,7,0,0,0,1.0,415.5,238.5,592.5,0,0,0,3324,4,1613592,0,119,0,296,8192,8212,2,20,0.0,0.0,0.0,0.0,1556541874897734.0,0.0,1556541874897734.0,1556541874897734.0,0
6,8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0.0,0.0,0.0,0.0,1556541874901108.0,0.0,1556541874901108.0,1556541874901108.0,0
6,119936914,310,285,178864.0,0.0,1460.0,2.0,576.9806451612902,374.7750042776299,0.0,0.0,0.0,0.0,1491.317343716214,4.96094138290068,201913.99663299657,311905.4181806375,1197660.0,1.0,119936678.0,388144.5889967638,339070.36264385853,1197853.0,3.0,119936602.0,422311.97887323936,332611.3519937482,1197721.0,1.0,1,0,0,0,6200,5700,2.584692149074304,2.3762492338263765,0.0,1460.0,300.3909395973152,395.03373733398627,156051.65363205687,0,0,0,308,595,0,0,0,0.0,300.89579831932775,576.9806451612902,0.0,0,0,0,8517,14,1794,0,300,0,0,237,1024,309,20,0.0,0.0,0.0,0.0,1556541762999601.0,0.0,1556541762999601.0,1556541762999601.0,0
6,2375,4,5,954.0,2370.0,733.0,0.0,238.5,345.7364121215274,1460.0,0.0,474.0,677.5544258581741,1399578.9473684214,3789.4736842105267,296.875,419.58702060138,1214.0,8.0,950.0,316.6666666666667,462.7897290707015,849.0,10.0,2120.0,530.0,542.1420478066611,1214.0,10.0,0,0,0,0,92,112,1684.2105263157896,2105.263157894737,0.0,1460.0,332.4,520.7827868805872,271214.7111111112,1,2,0,3,8,0,0,0,1.0,369.33333333333326,238.5,474.0,0,0,0,3324,4,2178243,0,106,0,263,8192,8209,2,20,0.0,0.0,0.0,0.0,1556541934974783.0,0.0,1556541934974783.0,1556541934974783.0,0
6,9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222222.22222222228,9.0,0.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,222222.22222222228,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0.0,0.0,0.0,0.0,1556541934977443.0,0.0,1556541934977443.0,1556541934977443.0,0
6,3355,4,4,954.0,2370.0,733.0,0.0,238.5,345.7364121215274,1460.0,0.0,592.5,720.0636545935829,990760.0596125186,2384.500745156483,479.28571428571433,525.9279780495026,1595.0,9.0,817.0,272.33333333333337,233.0500661517464,452.0,9.0,3104.0,1034.6666666666667,553.6265287477952,1595.0,488.0,0,0,0,0,92,92,1192.2503725782415,1192.2503725782415,0.0,1460.0,369.33333333333326,538.3035853493826,289770.75,1,2,0,3,7,0,0,0,1.0,415.5,238.5,592.5,0,0,0,3324,4,1305064,0,119,0,296,8192,8212,2,20,0.0,0.0,0.0,0.0,1556541997006704.0,0.0,1556541997006704.0,1556541997006704.0,0
6,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666665,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6666666665,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0.0,0.0,0.0,0.0,1556541997010064.0,0.0,1556541997010064.0,1556541997010064.0,0
6,614,2,4,2796.0,0.0,1460.0,1336.0,1398.0,87.68124086713188,0.0,0.0,0.0,0.0,4553745.928338761,9771.98697068404,122.8,82.88063706318866,211.0,3.0,3.0,3.0,0.0,3.0,3.0,519.0,173.0,48.04164859785725,211.0,119.0,0,0,0,0,40,112,3257.3289902280126,6514.657980456025,0.0,1460.0,608.0,759.4348776118553,576741.3333333335,1,0,0,0,6,0,0,0,2.0,709.3333333333335,1398.0,0.0,0,0,0,0,0,0,0,466,0,0,490,1026,1,20,0.0,0.0,0.0,0.0,1556541998096217.0,0.0,1556541998096217.0,1556541998096217.0,0
6,119871469,306,286,178168.0,0.0,1460.0,4.0,582.248366013072,376.06273946472646,0.0,0.0,0.0,0.0,1486.3253240018273,4.938623051328419,202828.20473773265,309701.83925810194,1003214.0,1.0,119871349.0,393020.81639344257,333691.2187356381,1003421.0,5.0,119871288.0,420601.0105263158,327917.3308018895,1003322.0,2.0,1,0,0,0,6120,5720,2.552734212342054,2.3858888389863644,0.0,1460.0,300.51770657672836,397.03134037929533,157633.88524337998,0,0,0,304,592,0,0,0,0.0,301.0253378378378,582.2483660130719,0.0,0,0,0,59389,102,1511,0,300,0,0,237,1022,305,20,0.0,0.0,0.0,0.0,1556541883003607.0,0.0,1556541883003607.0,1556541883003607.0,0
6,2098,4,4,954.0,2370.0,733.0,0.0,238.5,345.7364121215274,1460.0,0.0,592.5,720.0636545935829,1584366.0629170642,3813.155386081983,299.7142857142857,405.7169433179222,1181.0,9.0,801.0,267.0,121.24355652982142,377.0,137.0,1891.0,630.3333333333333,589.1870104927071,1181.0,9.0,0,0,0,0,92,92,1906.577693040992,1906.577693040992,0.0,1460.0,369.33333333333326,538.3035853493826,289770.75,1,2,0,3,7,0,0,0,1.0,415.5,238.5,592.5,0,0,0,3324,4,2317991,0,119,0,296,8192,8212,2,20,0.0,0.0,0.0,0.0,1556542055301823.0,0.0,1556542055301823.0,1556542055301823.0,0
6,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0.0,0.0,0.0,0.0,1556542055304023.0,0.0,1556542055304023.0,1556542055304023.0,0
6,354133,8,2,3978.0,0.0,1460.0,0.0,497.25,659.2079121404503,0.0,0.0,0.0,0.0,11233.067802209905,28.237978386651346,39348.11111111112,72655.96281180995,223070.0,3.0,354133.0,50590.428571428565,79961.15062924233,223323.0,3.0,9.0,9.0,0.0,9.0,9.0,0,0,0,0,184,64,22.59038270932108,5.647595677330267,0.0,1460.0,494.3636363636364,668.0715938770744,446319.6545454546,1,1,0,2,10,0,0,0,0.0,543.8,497.25,0.0,0,0,0,3978,5,11233,0,397,0,0,490,1026,4,20,0.0,0.0,0.0,0.0,1556542061166312.0,0.0,1556542061166312.0,1556542061166312.0,0
6,3981,4,4,954.0,2370.0,733.0,0.0,238.5,345.7364121215274,1460.0,0.0,592.5,720.0636545935829,834966.0889223813,2009.545340366742,568.7142857142858,830.8368701266843,2424.0,19.0,1181.0,393.66666666666674,140.74918590646743,539.0,258.0,3565.0,1188.3333333333335,1203.8713940173732,2424.0,19.0,0,0,0,0,92,92,1004.772670183371,1004.772670183371,0.0,1460.0,369.33333333333326,538.3035853493826,289770.75,1,2,0,3,7,0,0,0,1.0,415.5,238.5,592.5,0,0,0,3324,4,1043969,0,119,0,296,8192,8212,2,20,0.0,0.0,0.0,0.0,1556542116491488.0,0.0,1556542116491488.0,1556542116491488.0,0
6,11,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181818.18181818182,11.0,0.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,181818.18181818182,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0.0,0.0,0.0,0.0,1556542116495696.0,0.0,1556542116495696.0,1556542116495696.0,0
6,119973811,305,279,174790.0,0.0,1460.0,4.0,573.0819672131146,380.8452206278355,0.0,0.0,0.0,0.0,1456.9012898990095,4.867729007958245,205786.9828473411,306502.1692906529,1587151.0,2.0,119973398.0,394649.3355263161,335944.91680986737,1595668.0,2.0,119973630.0,431559.8201438849,322213.14175388025,1587175.0,2.0,1,0,0,0,6100,5580,2.54222148532066,2.3255075226375865,0.0,1460.0,298.7931623931626,396.9810258496922,157593.93488467403,0,0,0,301,584,0,0,0,0.0,299.30479452054794,573.0819672131148,0.0,0,0,0,12485,21,1652,0,299,0,0,237,1024,304,20,0.0,0.0,0.0,0.0,1556542003034760.0,0.0,1556542003034760.0,1556542003034760.0,0
6,3532711,7268,618,4098.0,12204.0,1460.0,0.0,0.5638414969730324,26.281482140501524,226.0,0.0,19.747572815533964,63.87163765088692,4614.586361578969,2232.279968556726,448.0292961318975,1184.3726689706402,29013.0,1.0,3532711.0,486.13059033989236,1278.6475798702675,29013.0,1.0,3529061.0,5719.7098865478065,11888.633544563965,99268.0,1.0,0,0,0,0,209488,19104,2057.343496255425,174.93647230130063,0.0,1460.0,2.066945606694559,31.34113321312569,982.2666310828901,1,4194,0,64,7794,0,0,0,0.0,2.0672077098655848,0.5638414969730324,19.74757281553398,0,0,0,8151,33,8555,0,0,0,1,14600,1026,13,20,0.0,0.0,0.0,0.0,1556542132274491.0,0.0,1556542132274491.0,1556542132274491.0,0
6,3634,4,4,954.0,2370.0,733.0,0.0,238.5,345.7364121215274,1460.0,0.0,592.5,720.0636545935829,914694.5514584479,2201.430930104568,519.1428571428571,942.4720028682424,2627.0,4.0,976.0,325.3333333333333,49.23751956926073,382.0,293.0,3263.0,1087.6666666666665,1369.5825398030354,2627.0,4.0,0,0,0,0,92,92,1100.715465052284,1100.715465052284,0.0,1460.0,369.33333333333326,538.3035853493826,289770.75,1,2,0,3,7,0,0,0,1.0,415.5,238.5,592.5,0,0,0,3324,4,1123352,0,119,0,296,8192,8212,2,20,0.0,0.0,0.0,0.0,1556542176898725.0,0.0,1556542176898725.0,1556542176898725.0,0
6,147,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13605.442176870747,147.0,0.0,147.0,147.0,147.0,147.0,0.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,13605.442176870747,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0.0,0.0,0.0,0.0,1556542176902492.0,0.0,1556542176902492.0,1556542176902492.0,0
6,25307,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.08855257438648,5061.4,10466.43264441137,23747.0,1.0,25307.0,25307.0,0.0,25307.0,25307.0,23750.0,7916.666666666666,13709.470826160044,23747.0,1.0,0,0,0,0,40,80,79.02951752479551,158.05903504959102,0.0,0.0,0.0,0.0,0.0,1,0,0,1,6,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,524,1026,0,20,0.0,0.0,0.0,0.0,1556542181814736.0,0.0,1556542181814736.0,1556542181814736.0,0
6,180279,10,30,1043.0,904.0,1043.0,0.0,104.3,329.82555995556197,226.0,0.0,30.13333333333333,78.13857422303785,10799.926780157422,221.87831084041957,4622.538461538464,9324.70488271868,48341.0,1.0,180279.0,20031.0,19139.26807639205,51979.0,6.0,125561.0,4329.689655172414,9149.117116278989,36429.0,1.0,0,0,0,0,272,816,55.46957771010489,166.4087331303147,0.0,1043.0,47.487804878048784,173.18301330546532,29992.35609756098,1,4,0,5,36,0,0,0,3.0,48.675,104.3,30.13333333333333,0,0,0,1947,5,31974,0,26,0,22,490,1026,1,20,0.0,0.0,0.0,0.0,1556542182966358.0,0.0,1556542182966358.0,1556542182966358.0,0
6,6165,4,4,954.0,2370.0,733.0,0.0,238.5,345.7364121215274,1460.0,0.0,592.5,720.0636545935829,539172.7493917275,1297.64801297648,880.7142857142858,1646.7747988402173,4593.0,12.0,1406.0,468.66666666666674,92.5436833788959,548.0,367.0,5806.0,1935.333333333333,2377.14625829656,4593.0,12.0,0,0,0,0,92,92,648.82400648824,648.82400648824,0.0,1460.0,369.33333333333326,538.3035853493826,289770.75,1,2,0,3,7,0,0,0,1.0,415.5,238.5,592.5,0,0,0,3324,4,648458,0,119,0,296,8192,8212,2,20,0.0,0.0,0.0,0.0,1556542237334734.0,0.0,1556542237334734.0,1556542237334734.0,0
6,308,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6493.506493506494,308.0,0.0,308.0,308.0,308.0,308.0,0.0,308.0,308.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,6493.506493506494,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0.0,0.0,0.0,0.0,1556542237340904.0,0.0,1556542237340904.0,1556542237340904.0,0
6,119659311,282,261,160927.0,0.0,1460.0,4.0,570.6631205673751,363.8580292748911,0.0,0.0,0.0,0.0,1344.8765386924215,4.537883391289124,220773.63653136548,340291.6769478833,2897832.0,2.0,119659301.0,425833.81138790026,374876.0311476458,2897839.0,4.0,119650496.0,460194.21538461524,377324.9678735042,2898729.0,3.0,1,0,0,0,5640,5220,2.3566908219954565,2.1811925692936684,0.0,1460.0,295.8290441176472,387.2493429215746,149962.05359319132,0,0,0,279,543,0,0,0,0.0,296.3738489871086,570.6631205673757,0.0,0,0,0,7993,14,1687,0,296,0,0,237,1018,281,20,0.0,0.0,0.0,0.0,1556542123611079.0,0.0,1556542123611079.0,1556542123611079.0,0
6,45088,4,4,954.0,2370.0,733.0,0.0,238.5,345.7364121215274,1460.0,0.0,592.5,720.0636545935829,73722.49822569198,177.43080198722495,6441.142857142857,14704.982165109566,39661.0,9.0,5105.0,1701.6666666666665,1987.3490718374896,3893.0,16.0,41448.0,13816.0,22399.896406010448,39661.0,9.0,0,0,0,0,92,92,88.71540099361248,88.71540099361248,0.0,1460.0,369.33333333333326,538.3035853493826,289770.75,1,2,0,3,7,0,0,0,1.0,415.5,238.5,592.5,0,0,0,3324,4,83102,0,119,0,296,8192,1022,2,20,0.0,0.0,0.0,0.0,1556542295552093.0,0.0,1556542295552093.0,1556542295552093.0,0
6,4340,4,4,954.0,2370.0,733.0,0.0,238.5,345.7364121215274,1460.0,0.0,592.5,720.0636545935829,765898.6175115206,1843.3179723502303,620.0,882.9696106510878,1910.0,5.0,2472.0,824.0,1415.9523297060534,2459.0,5.0,3791.0,1263.6666666666665,1082.9636805236514,1928.0,14.0,0,0,0,0,92,92,921.6589861751152,921.6589861751152,0.0,1460.0,369.33333333333326,538.3035853493826,289770.75,1,2,0,3,7,0,0,0,1.0,415.5,238.5,592.5,0,0,0,3324,4,1774693,0,119,0,296,8192,1022,2,20,0.0,0.0,0.0,0.0,1556542357538291.0,0.0,1556542357538291.0,1556542357538291.0,0
6,166,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12048.192771084336,166.0,0.0,166.0,166.0,166.0,166.0,0.0,166.0,166.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,12048.192771084336,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0.0,0.0,0.0,0.0,1556542357542903.0,0.0,1556542357542903.0,1556542357542903.0,0
6,59326,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.55227050534336,3707.875,10776.643737732076,43326.0,1.0,59326.0,3707.875,10776.643737732076,43326.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,340,0,286.55227050534336,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,17,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,524,0,0,20,0.0,0.0,0.0,0.0,1556542358157964.0,0.0,1556542358157964.0,1556542358157964.0,0
6,119657505,292,277,166440.0,0.0,1460.0,4.0,570.0,374.72848360662005,0.0,0.0,0.0,0.0,1390.9700022576935,4.755238712356571,210664.62147887333,311584.1099977716,1565140.0,3.0,119657021.0,411192.5120274912,346259.3816752302,1793030.0,3.0,119656636.0,433538.536231884,332854.326802651,1596053.0,3.0,1,0,0,0,5840,5564,2.440298249574901,2.31494046278167,0.0,1460.0,293.53157894736887,391.88588671979005,153574.54821015612,0,0,0,290,569,0,0,0,0.0,294.0474516695958,570.0,0.0,0,0,0,7465,13,1740,0,292,0,0,237,1024,291,20,0.0,0.0,0.0,0.0,1556542243913069.0,0.0,1556542243913069.0,1556542243913069.0,0
6,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,490,1026,0,20,0.0,0.0,0.0,0.0,1556542365603427.0,0.0,1556542365603427.0,1556542365603427.0,0
6,10214,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2643.430585470922,392.8461538461538,514.4683230137841,1806.0,2.0,9628.0,385.12,523.5352837520438,1806.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,520,20,2545.525748971999,97.90483649892306,0.0,0.0,0.0,0.0,0.0,1,0,0,0,27,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,490,1026,0,20,0.0,0.0,0.0,0.0,1556542365603891.0,0.0,1556542365603891.0,1556542365603891.0,0
6,14656,4,4,954.0,2370.0,733.0,0.0,238.5,345.7364121215274,1460.0,0.0,592.5,720.0636545935829,226801.31004366808,545.8515283842795,2093.714285714286,3421.9109531705485,9621.0,150.0,10860.0,3620.0,5340.049718869666,9785.0,434.0,5035.0,1678.3333333333335,1328.692715917918,2559.0,150.0,0,0,0,0,92,92,272.9257641921397,272.9257641921397,0.0,1460.0,369.33333333333326,538.3035853493826,289770.75,1,2,0,3,7,0,0,0,1.0,415.5,238.5,592.5,0,0,0,3324,4,785815,0,119,0,296,8192,1022,2,20,0.0,0.0,0.0,0.0,1556542417207950.0,0.0,1556542417207950.0,1556542417207950.0,0
6,11,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181818.18181818182,11.0,0.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,181818.18181818182,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0.0,0.0,0.0,0.0,1556542417222888.0,0.0,1556542417222888.0,1556542417222888.0,0
6,42270,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.28720132481665,10567.5,12194.52217186061,21234.0,7.0,42270.0,21135.0,29879.50414581875,42263.0,7.0,7.0,7.0,0.0,7.0,7.0,0,0,0,0,84,40,70.97232079489001,47.314880529926654,0.0,0.0,0.0,0.0,0.0,1,0,0,1,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,524,1026,0,20,0.0,0.0,0.0,0.0,1556542419730661.0,0.0,1556542419730661.0,1556542419730661.0,0
6,75611,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.35353321606645,15122.2,18928.82216885139,46319.0,2.0,75611.0,25203.66666666667,32611.479487035438,62036.0,2.0,3.0,3.0,0.0,3.0,3.0,1,0,0,0,104,40,52.90235547737763,26.451177738688816,0.0,0.0,0.0,0.0,0.0,2,0,0,2,6,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,524,1026,0,20,0.0,0.0,0.0,0.0,1556542419772939.0,0.0,1556542419772939.0,1556542419772939.0,0
6,4365,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.1901489117984,4365.0,0.0,4365.0,4365.0,4365.0,4365.0,0.0,4365.0,4365.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,458.1901489117984,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,524,0,0,20,0.0,0.0,0.0,0.0,1556542419848552.0,0.0,1556542419848552.0,1556542419848552.0,0
6,39947,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.1990136931434,7989.4,9176.704680875377,21437.0,2.0,39947.0,7989.4,9176.704680875377,21437.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,168,0,150.1990136931434,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,6,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,524,0,0,20,0.0,0.0,0.0,0.0,1556542419852925.0,0.0,1556542419852925.0,1556542419852925.0,0
6,90080,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.01243339253998,10008.888888888889,12629.135020305672,36551.0,2.0,90080.0,12868.571428571433,16709.002083279767,45535.0,2.0,2.0,2.0,0.0,2.0,2.0,1,0,0,0,232,40,88.80994671403198,22.202486678507995,0.0,0.0,0.0,0.0,0.0,2,0,0,2,10,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,524,1026,0,20,0.0,0.0,0.0,0.0,1556542419892899.0,0.0,1556542419892899.0,1556542419892899.0,0
6,11494,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.00382808421784,11494.0,0.0,11494.0,11494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,20,20,87.00191404210892,87.00191404210892,0.0,0.0,0.0,0.0,0.0,2,0,0,1,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,524,1026,0,20,0.0,0.0,0.0,0.0,1556542419982981.0,0.0,1556542419982981.0,1556542419982981.0,0
6,11058,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.5935973955509,2211.6,2989.453344676916,6398.0,2.0,11058.0,3686.0,3306.9309034208745,6398.0,2.0,2.0,2.0,0.0,2.0,2.0,1,0,0,0,104,40,361.7290649303672,180.8645324651836,0.0,0.0,0.0,0.0,0.0,2,0,0,2,6,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,524,1026,0,20,0.0,0.0,0.0,0.0,1556542420006208.0,0.0,1556542420006208.0,1556542420006208.0,0
6,78537,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.99278047289815,5609.7857142857165,8831.257469296826,29007.0,2.0,78537.0,7853.700000000003,11141.173148381737,29007.0,2.0,56974.0,18991.333333333336,32886.160103200455,56965.0,2.0,1,0,0,0,316,80,140.06137234679196,50.93140812610618,0.0,0.0,0.0,0.0,0.0,2,0,0,2,15,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,524,1026,0,20,0.0,0.0,0.0,0.0,1556542420017268.0,0.0,1556542420017268.0,1556542420017268.0,0
6,154208,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.21020958705124,8567.11111111111,13363.0449633611,44227.0,2.0,154208.0,15420.8,23429.528376720595,65654.0,2.0,39672.0,5667.428571428572,9600.681969824554,22003.0,2.0,1,0,0,0,316,160,71.33222660302967,51.87798298402158,0.0,0.0,0.0,0.0,0.0,2,0,0,2,19,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,524,1026,0,20,0.0,0.0,0.0,0.0,1556542420095807.0,0.0,1556542420095807.0,1556542420095807.0,0
6,58630,15,6,1982.0,0.0,991.0,0.0,132.13333333333333,348.6989832970279,0.0,0.0,0.0,0.0,33805.21917107283,358.17840695889475,2931.5,4697.316014155542,15438.0,2.0,58630.0,4187.857142857141,5615.05915931768,15438.0,2.0,43159.0,8631.8,17150.724509477728,39180.0,2.0,0,0,0,0,432,192,255.84171925635346,102.33668770254135,0.0,991.0,90.0909090909091,291.59673867973567,85028.65800865799,2,14,0,2,15,0,0,0,0.0,94.38095238095238,132.13333333333333,0.0,0,0,0,0,0,0,0,94,0,0,490,64240,2,20,0.0,0.0,0.0,0.0,1556542420191857.0,0.0,1556542420191857.0,1556542420191857.0,0
